siteID,Name,area_mn,shape_mn,contig_mn,enn_mn
84,Tnca,23.357472527472527,1.6361370970256408,0.41223081163034814,64.05840807681004
85,Cape Cod Cooperative Extension Field Office,4.5110614525139665,1.5966951525028334,0.3414839394984322,75.05334635252953
86,Tuckahoe State Park,4.998058252427184,1.7720237542169617,0.3983928671575662,90.02581715157474
55,Hemlock Bluffs,3.00765690376569,1.5528743608520683,0.2855496125730504,84.60553558025984
105,Wellesley College,3.2247619047619045,1.6240353488577388,0.34520601269016815,97.62377230779524
104,The Children's Museum,1.4597560975609756,1.5855791134324433,0.3723279192779418,230.31923279828263
103,TMS,2.6169230769230767,1.7506563724330515,0.37407535121369706,90.86515223436255
102,Bolton Flats WMA,9.468270676691729,1.8213011700212924,0.406530391653953,74.61302274536253
101,Mass Audubon's Boston Nature Center,2.6353846153846154,1.5786464576409862,0.3574366565278381,120.19856254292247
99,Currituck Banks Reserve,1.26,1.3095442924231746,0.33958860113246075,174.85058257049954
98,South Shore Natural Science Center,5.234928909952607,1.7476232736270174,0.3764539120231025,72.1428421221411
97,Museum of American Bird Art,2.1615976331360947,1.5649453084054246,0.3603337273408494,104.86998795960375
95,Mt. Auburn Cemetery,0.9657692307692307,1.503355377200392,0.27256215750119733,163.15136060977758
96,Mass Audubon's Broadmoor Wildlife Sanctuary,4.967617021276595,1.674699815664767,0.38304511092890886,71.39137596294844
93,Walker Nature Center,4.31,1.69016927091733,0.2972589561227043,74.65845954726747
79,Manomet Bird Observatory,0.18,1.411764705882353,0.08333333333333333,NA
80,Duke School,5.911578947368421,1.4981947928725283,0.325724278127788,78.47281601459346
81,Roxbury Park,5.377199999999999,1.6866986988547301,0.40979037533108287,84.9992345732652
82,Mataniuck State Park,3.580884955752212,1.6148404330669353,0.43310963757188364,113.15732710433235
83,Environmental Sciences Magnet School,1.908,1.4516735221417412,0.34841430953514674,136.95716566444037
87,Bio group 30-31,3.045348837209302,1.4965725259659104,0.26354549684259904,81.96082042036923
88,Zoo Knoxville,2.310340909090909,1.8067851323809867,0.36399985910866006,103.32859802867175
89,Ijams Nature Center,7.4786029411764705,1.650779044385712,0.3496038548322447,93.1059509774154
91,The New York Botanical Garden,2.666,1.5698922246861313,0.3839148985885745,76.70123971523533
90,Pritchard Park (Chapel Hill Public Library),1.959230769230769,1.4699246406368511,0.25707435089730984,81.26394277117119
78,NC Botanical Garden,4.215925925925926,1.5311597928992982,0.2704037633962417,78.4272022911382
77,Prairie Ridge Ecostation,4.7840625,1.5404802787855256,0.39576838876969334,92.11216860754138
40,Red Top Mountain State Park,26.21655737704918,1.74018877418111,0.39093778064220003,76.76989721018329
