siteID,Name,area_mn,shape_mn,contig_mn,enn_mn
84,Tnca,21.36636,1.651138770338987,0.36430498666714334,70.88582546649546
85,Cape Cod Cooperative Extension Field Office,4.791516034985422,1.5892769514031047,0.3398301504505201,93.19818465542494
86,Tuckahoe State Park,4.258309859154929,1.7504443417599314,0.38953545736345235,98.97482793053041
55,Hemlock Bluffs,4.509729729729729,1.6781055040565613,0.3237029757466583,81.51899316041984
105,Wellesley College,3.134182776801406,1.6409463254323111,0.3442726138917346,87.1786751863599
104,The Children's Museum,5.04804469273743,1.6100236122878613,0.35091629335840124,123.31144387310516
103,TMS,3.1417391304347824,1.7208543934121958,0.39305060910840584,103.77661654020864
102,Bolton Flats WMA,13.166091205211726,1.8093122219006477,0.39032568156979647,71.1993620105387
101,Mass Audubon's Boston Nature Center,2.6553543307086613,1.5438959574405187,0.3466719599374414,91.03042102933286
99,Currituck Banks Reserve,0.9415384615384615,1.3098037281695585,0.2803871375433345,171.0221040920223
98,South Shore Natural Science Center,5.118675496688741,1.6678884886831922,0.3519804196533586,75.87521255442532
97,Museum of American Bird Art,2.9044736842105263,1.5989885186343582,0.367120797702699,95.48156874598394
95,Mt. Auburn Cemetery,1.568076923076923,1.4743670419496029,0.30682209340896555,151.35748190668613
96,Mass Audubon's Broadmoor Wildlife Sanctuary,6.766459143968871,1.7493024520606337,0.38192503330727,73.43615656830141
93,Walker Nature Center,4.192319277108433,1.7288561846304986,0.3000597117767443,72.80350259735837
79,Manomet Bird Observatory,6.977922077922077,1.774020223501295,0.3955372911726176,87.15822419338585
80,Duke School,6.975729729729729,1.5080816666337846,0.3185996311800681,94.51904431628695
81,Roxbury Park,6.13203488372093,1.7162372928995653,0.3965980290772484,78.3554715593941
82,Mataniuck State Park,2.992061281337047,1.6284743104530255,0.40269651553587144,97.81855788215782
83,Environmental Sciences Magnet School,2.315693430656934,1.5103809420858958,0.35180903963389887,162.77958446732856
87,Bio group 30-31,5.55264,1.5506023058789211,0.29842839804638605,78.93581104253931
88,Zoo Knoxville,3.6357534246575343,1.712025262664181,0.32245081456433855,92.03268211461732
89,Ijams Nature Center,6.593542234332425,1.6092716492872505,0.318763318085337,90.69185666575918
91,The New York Botanical Garden,3.15,1.5000658850597577,0.3478989939347327,86.813322869278
90,Pritchard Park (Chapel Hill Public Library),3.6576811594202896,1.5278168372857643,0.2947129998124865,78.88306310257326
78,NC Botanical Garden,5.783142857142857,1.5486588495133315,0.2994752684810622,76.70276945532775
77,Prairie Ridge Ecostation,5.525630498533724,1.5382103463746035,0.3566944547879353,92.52389079445521
40,Red Top Mountain State Park,32.27084415584415,1.7161528665344041,0.38036371806762587,73.55136298611272
44,Riverside-Corona Resource Conservation District Land Use Learning Center,0.345,1.3189775910364145,0.21412037037037038,1144.4032410932762
45,Central Park,1.7792307692307692,1.3802379506525972,0.2494489219892383,133.66488920716415
