siteID,area_mn,shape_mn,contig_mn,enn_mn,aw_cai_mn,clumpy,nlsi,pafrac
84,11.253214285714286,1.5951618962523475,0.3096961085986742,80.12065064848352,76.12330542921802,0.7953948077178018,0.09740224641362982,1.420997940942094
85,4.256952380952381,1.625766550401952,0.351881247452592,97.22909614951308,51.62870821960715,0.7608567048134204,0.20980522180886335,1.4279984923334423
86,3.4388771186440676,1.7427839330639865,0.40799395345307904,100.5787193291838,37.77377321874134,0.6952509717267558,0.2745958751393534,1.4567991953625488
55,5.545054732775274,1.6466062067776095,0.34999785113439635,85.19852942501754,52.710512839271345,0.7278427171135926,0.1988340576784956,1.433580363377506
105,4.752922111866178,1.6784917948820242,0.35085100010202985,84.46144452754122,50.95717933997189,0.7024840586687895,0.21284803590578705,1.4530515702764792
104,5.402793624161074,1.61380869260779,0.35881877192344797,97.6823770052134,57.294185055270624,0.7769833284319905,0.1787162114772265,1.4308164145430466
103,5.678937437934459,1.644972071092953,0.3989100246572188,101.47939873881684,55.7073385687981,0.7802489239962127,0.18222899894925615,1.3886470359950354
102,10.57333095577746,1.774597710079565,0.40180628475823,73.91942799453619,61.31905360362822,0.7110014780939596,0.15417856034278132,1.419226078294062
101,4.727712177121771,1.5588365272429516,0.354910873537374,105.87515465599716,60.36949446226615,0.808166000594249,0.1698470588235294,1.3995779401266428
99,1.5857608695652174,1.4997693496501283,0.31847390614360527,151.1780039398269,31.893892658852565,0.6781942467466555,0.322999050933249,1.4389660492192735
98,4.724503676470588,1.682705942577825,0.3622614436268101,80.61901014574151,50.0411457786182,0.6798624134664304,0.21635788919132495,1.4437537425710272
97,4.7384182776801405,1.6453093629903537,0.3822858629941688,91.85483262348365,55.38321167883212,0.7409533883764061,0.19393337203590408,1.4215025034984388
95,3.1995185694635486,1.5229589148840204,0.3474700809944045,111.12041349492416,51.804991294254215,0.7728397505091327,0.21236956860302136,1.403134082670889
96,5.261889400921659,1.689170851146442,0.36433052858278714,80.34166164960133,52.33265897725581,0.6985083681651946,0.2041064605384514,1.439412046444411
93,3.068850667745852,1.634278178041771,0.30979162888137535,80.625414163604,37.876971646272715,0.6305418201472884,0.28185049990174654,1.492853298264946
79,8.608203592814371,1.612895926589119,0.3528239436402562,74.99278713491863,66.19451574532023,0.8330221440031113,0.13838212416914156,1.3955366710009445
80,7.70398773006135,1.5622589568751366,0.3291423132955264,87.5667390463902,65.33625323511845,0.7828738789051657,0.14057203093742637,1.4073471349446731
81,5.895176470588235,1.7171610580222605,0.40271206659866954,83.034024557017,52.93061126743699,0.75759762429713,0.19751027368958807,1.409152175544265
82,4.320518731988472,1.6664066243519928,0.37119869656506216,91.4010586243744,50.67535118261496,0.7402234507266983,0.2128560344113238,1.44302074620731
83,4.191671641791045,1.610329125510938,0.37572776778968126,112.18715886896337,52.51564936868417,0.7687401248969802,0.2022086047584808,1.4204051863931717
87,10.616150070126226,1.6113263649568597,0.33155217410260285,74.56945072556915,65.23153019791091,0.7398214849100654,0.13661786747637764,1.416756530445198
88,6.624014962593516,1.673263453185874,0.34111397348729755,89.29377562351152,60.97175319908291,0.7782006949501692,0.16772435207325226,1.4219087784170343
