siteID,area_mn,shape_mn,contig_mn,enn_mn,aw_cai_mn,clumpy,nlsi,pafrac
84,10.2,1.3012072912494337,0.3944396929957581,60,70.88235294117648,0.7864420062695923,0.19157894736842104,NA
85,1.464,1.4650024919488729,0.2433591741265296,80.71154852918049,20.901639344262296,0.5610236782725428,0.33114035087719296,1.4881880222783122
86,4.2749999999999995,1.2671955181735597,0.37594440338342777,69.35240796333873,63.859649122807014,0.8852935301406548,0.09701492537313432,NA
55,2.8,1.5224308844729464,0.4658312056794419,64.9071198499986,42.49999999999999,0.7345223130106852,0.1958174904942966,NA
105,1.656,1.4084259164528734,0.3198770220338848,72.23938997881305,41.666666666666664,0.6744245010586347,0.23938223938223935,1.3454190909023946
104,0.45,1.5555555555555556,0.3,NA,0,0.5977037887485649,0.4,NA
103,2.5875,1.801150111882277,0.47737451737451736,135.79912177625653,27.82608695652174,0.7240127544763306,0.25961538461538464,NA
102,3.689999999999999,1.589366401789566,0.4206457925636008,80.23435436459297,41.463414634146346,0.7476463617896766,0.1907407407407407,NA
101,1.0309090909090908,1.4294853796109035,0.33925593123454084,93.60675139426336,25.396825396825395,0.6174840790670747,0.33624454148471616,1.3193230067008943
99,7.38,1.875,0.7723577235772358,NA,48.78048780487806,0.9175293863905964,0.10344827586206896,NA
98,2.727692307692308,1.8065976390635323,0.33192373269965586,63.546071670566675,33.24873096446701,0.5127348643006262,0.2874331550802139,1.4606596085071264
97,4.038749999999999,1.434664007303326,0.3683531746031746,74.59845835122064,62.395543175487475,0.8215394530008318,0.1161764705882353,NA
96,3.861,1.791367491534145,0.5091746487785739,68.80493008474119,34.96503496503497,0.5698038956978667,0.24632352941176472,1.4449277027410794
93,2.62125,1.4727619240399563,0.2987729876701086,63.94978044406413,40.12875536480688,0.551303662948661,0.2562189054726368,1.4212782344242665
80,8.43,1.9383982939232032,0.5369276819716583,65.8113883008419,55.87188612099644,0.658436573023905,0.20618556701030927,NA
81,2.6614285714285715,1.8724449401580747,0.4230260902810737,69.8595560560533,31.884057971014496,0.6552351606759429,0.2857142857142857,NA
82,13.32,1.681493974210323,0.41122396971020825,67.08203932499369,69.5945945945946,0.8781282727877898,0.08038976857490865,NA
83,0.15,1.03921568627451,0.1111111111111111,166.7869157073328,0,0.4971264367816092,0.6,NA
87,2.142,1.6960966447536925,0.40594502516453734,138.44676733225324,26.890756302521016,0.6957309932138674,0.2916666666666667,NA
88,1.1828571428571428,1.500575749930457,0.30329670329670333,61.01171990357053,19.565217391304348,0.6298788265306122,0.3475609756097561,NA
89,14.97,1.9733573847446757,0.6224473633596941,90,61.12224448897796,0.782808671336735,0.1400523560209424,NA
91,3.2039999999999997,1.323890372193075,0.3359408939014202,60,59.55056179775282,0.7843550789223172,0.13353115727002968,1.2679604108212317
90,1.2214285714285713,1.438746842966752,0.2529456430666108,69.96959109106827,27.894736842105267,0.626380766731644,0.3125,1.387144998620848
78,1.6673684210526314,1.3898786750673184,0.28819091102000893,61.86369455920887,48.29545454545455,0.6792172449600745,0.22072072072072071,1.3450503959730058
77,1.2825,1.4362745098039216,0.42291666666666666,94.94534264693618,31.578947368421055,0.7883516598459788,0.2346938775510204,NA
40,15.0525,1.9753334169064445,0.5868206587846057,60,67.71300448430492,0.6878193446239594,0.2390057361376673,NA
46,0.864,1.2667020713159016,0.32311212814645307,166.46613304323375,18.750000000000004,0.7772397094430993,0.2682926829268293,NA
47,15.75,1.964735516372796,0.8352380952380952,NA,62.28571428571429,0.9324621419449004,0.07739938080495357,NA
49,0.8999999999999999,2.0526315789473686,0.31666666666666665,NA,0,0.533088564520462,0.4615384615384616,NA
50,1.2899999999999998,1.3719503473323509,0.36342592592592593,121.281788551495,38.372093023255815,0.7781725888324873,0.22875816993464052,NA
51,6.345,1.883870657062481,0.42487201623652,121.48529270389176,45.0354609929078,0.7675981605942696,0.1830188679245283,NA
52,30.51,2.506006311717398,0.6207085828343313,94.86832980505136,66.96165191740413,0.7335071920459638,0.22554890219560875,NA
53,5.436,1.5166584982693023,0.474280102923319,115.31726674375732,54.966887417218544,0.8420289855072461,0.13005272407732865,NA
54,57.87,3.725361366622864,0.8408501814411612,NA,61.74183514774493,0.6601536088286103,0.23154362416107385,NA
56,2.455714285714286,1.4332521220276322,0.3680000455466739,73.19008813055815,51.83246073298429,0.8357414709118387,0.1553672316384181,NA
57,1.6725,1.3270124399413157,0.36313782195268046,64.67620398166937,36.322869955156946,0.7401584847313489,0.2283653846153846,1.314630928431755
59,13.302,1.4934685233875653,0.7824272846720068,60,69.95940460081192,0.7056168573083814,0.29133858267716534,NA
60,0.18,1.0772058823529411,0.11458333333333334,282.8047383118907,0,0.4393122915062868,0.6,NA
61,3.609,1.382636224156875,0.3126926523297491,74.3576734888888,53.86533665835412,0.765739061884115,0.15374507227332457,1.2853944768676977
63,34.47,1.7803353899699412,0.8892034805890228,60,73.89033942558747,0.7439682477613105,0.28903654485049834,NA
65,8.7525,1.8378990786727845,0.672204715219421,66.21320343559643,57.32647814910026,0.8185859055424273,0.12059620596205962,NA
66,3.942,1.8246695476321744,0.4550330457307201,158.91999303008532,32.420091324200904,0.7169488793986623,0.23039215686274508,NA
68,0.09,1,0,NA,0,NA,NA,NA
