siteID,Name,aw_cai_mn,clumpy,nlsi,pafrac
84,Tnca,78.9236912604674,0.7590951956729046,0.1453682437605267,1.3472689296825535
85,Cape Cod Cooperative Extension Field Office,55.93340999945239,0.7666766900699865,0.18622934539736835,1.4295509640903994
86,Tuckahoe State Park,42.12145266918039,0.7229145502211132,0.24610373340015035,1.4548877108632872
55,Hemlock Bluffs,46.5563023815451,0.6861756620262905,0.229950097091433,1.4589549845319991
105,Wellesley College,42.73530153923795,0.6717009983521826,0.256963505133679,1.4528390156685602
104,The Children's Museum,58.94422310756973,0.8162372930974057,0.1692741083555511,1.4452876590823185
103,TMS,35.842789925269855,0.698890198884154,0.2784818990266788,1.4366369547149727
102,Bolton Flats WMA,64.03999020284563,0.7188885046665936,0.12839193652949712,1.4404191175931471
101,Mass Audubon's Boston Nature Center,42.660795302909,0.7244002158507541,0.25435398946942084,1.4126822953394458
99,Currituck Banks Reserve,29.41176470588235,0.6819833199346651,0.31702544031311153,1.3639281442983433
98,South Shore Natural Science Center,52.58500232883093,0.6714453593293267,0.2021424494753633,1.436430149991351
97,Museum of American Bird Art,41.702908399021474,0.6931373262608667,0.258076672719175,1.4259165394683673
95,Mt. Auburn Cemetery,34.73142016188375,0.6997216082551596,0.3033282904689864,1.4207286660916167
96,Mass Audubon's Broadmoor Wildlife Sanctuary,56.25970396439292,0.6773633593199446,0.18210783676229614,1.4332367310926264
93,Walker Nature Center,38.949240219851276,0.5833243872063474,0.2710216557195812,1.5231485268750393
79,Manomet Bird Observatory,54.254606365159134,0.8082764812923245,0.184217225286381,1.4481778079487844
80,Duke School,66.66085501080968,0.8044151717187298,0.13387235385937526,1.383238335166194
81,Roxbury Park,52.3508831811588,0.7339404526004658,0.1964182181279392,1.4235106054883169
82,Mataniuck State Park,39.47214076246335,0.698819956040698,0.26197623779121393,1.425697193075039
83,Environmental Sciences Magnet School,40.99290780141845,0.7430479072755685,0.250757466455057,1.396607077353058
