siteID,Name,aw_cai_mn,clumpy,nlsi,pafrac
84,Tnca,76.12330542921802,0.7953948077178018,0.09740224641362982,1.4209979409420939
85,Cape Cod Cooperative Extension Field Office,51.62870821960715,0.7608567048134204,0.20980522180886335,1.4279984923334423
86,Tuckahoe State Park,37.77377321874134,0.6952509717267558,0.2745958751393534,1.4567991953625488
55,Hemlock Bluffs,52.710512839271345,0.7278427171135926,0.1988340576784956,1.433580363377506
105,Wellesley College,50.95717933997189,0.7024840586687895,0.21284803590578702,1.4530515702764792
104,The Children's Museum,57.294185055270624,0.7769833284319905,0.1787162114772265,1.4308164145430466
103,TMS,55.7073385687981,0.7802489239962127,0.18222899894925618,1.3886470359950354
102,Bolton Flats WMA,61.31905360362822,0.7110014780939596,0.15417856034278132,1.419226078294062
101,Mass Audubon's Boston Nature Center,60.36949446226615,0.808166000594249,0.1698470588235294,1.3995779401266428
99,Currituck Banks Reserve,31.893892658852565,0.6781942467466555,0.322999050933249,1.4389660492192735
98,South Shore Natural Science Center,50.0411457786182,0.6798624134664304,0.21635788919132495,1.4437537425710272
97,Museum of American Bird Art,55.38321167883212,0.7409533883764061,0.19393337203590408,1.4215025034984388
95,Mt. Auburn Cemetery,51.804991294254215,0.7728397505091327,0.21236956860302134,1.4031340826708887
96,Mass Audubon's Broadmoor Wildlife Sanctuary,52.33265897725581,0.6985083681651946,0.2041064605384514,1.439412046444411
93,Walker Nature Center,37.876971646272715,0.6305418201472884,0.28185049990174654,1.492853298264946
79,Manomet Bird Observatory,66.19451574532023,0.8330221440031113,0.13838212416914156,1.3955366710009445
80,Duke School,65.33625323511845,0.7828738789051657,0.14057203093742637,1.4073471349446733
81,Roxbury Park,52.93061126743699,0.75759762429713,0.19751027368958807,1.409152175544265
82,Mataniuck State Park,50.67535118261496,0.7402234507266983,0.2128560344113238,1.44302074620731
83,Environmental Sciences Magnet School,52.51564936868417,0.7687401248969802,0.20220860475848082,1.4204051863931717
87,Bio group 30-31,65.23153019791091,0.7398214849100654,0.13661786747637764,1.4167565304451981
88,Zoo Knoxville,60.97175319908291,0.7782006949501692,0.16772435207325226,1.4219087784170343
89,Ijams Nature Center,64.43165275012132,0.7768140294944842,0.14843173122105122,1.4026534206407726
91,The New York Botanical Garden,46.31895818336496,0.7525196304044567,0.23751401992478724,1.4078278730067204
90,Pritchard Park (Chapel Hill Public Library),64.90649268808036,0.7443116573272072,0.13892596457869458,1.4163447931435462
78,NC Botanical Garden,64.58538235533644,0.7453765022983881,0.1398143554252052,1.4142672333814348
77,Prairie Ridge Ecostation,64.45038831260523,0.8058717091495747,0.15418265070420617,1.4173668557143893
40,Red Top Mountain State Park,73.07093758737294,0.7751379685184433,0.11014521056228989,1.3935534672437335
44,Riverside-Corona Resource Conservation District Land Use Learning Center,4.3478260869565215,0.4902166549310213,0.5096153846153846,1.4775155063130618
45,Central Park,73.94972571349213,0.8824909716038669,0.10108344156127154,1.3805986851295766
46,Fresh Pond Reservation,54.11411201565284,0.7837237096571872,0.2000421770381175,1.3947149581718155
47,Calvin College Ecosystem Preserve,42.403649012877516,0.7195951790854386,0.24779805789284845,1.4624309350677214
48,Irrigation ditch transect.,0,0.19998853989691637,0.8,NA
49,Beus Pond,74.62732589048379,0.8658529817426869,0.10006080454007232,1.499570594751958
50,Linda Loring Nature Foundation,49.456880513713024,0.7708643104564042,0.21913085553573047,1.4211644862231838
51,Acadia NP - Sundew,73.10277174820504,0.8846726920329536,0.10130417461682008,1.4174713060743651
52,Acadia NP - Alder,73.9555249234761,0.8873872959335913,0.09843509779366097,1.4038970602914622
53,Crawford Park District,53.03001051118691,0.795299337657533,0.17865994267364926,1.3287309716792637
54,Kalamazoo Nature Center,61.48273946179408,0.7909439559649564,0.1531835678677352,1.3759656536405838
56,Stage Nature Center,37.06742102781707,0.7151188025270967,0.27913730717958485,1.418249790106383
57,Piedmont Wildlife Center,60.938615571089386,0.7568061396651549,0.1611819510184711,1.4070739733229867
59,Jordan Lake SRA,73.7678560385876,0.7624639358703145,0.12675152624576566,1.3853306325076116
60,UNC Chapel Hill Campus,65.44633111330326,0.7376899602474859,0.13541148591322666,1.4154298204706586
61,Pfeiffer University,71.88833406526678,0.7799747189879062,0.1054830996630801,1.3514271853132298
63,Cradle Heritage Site,94.68645083932854,0.6419482654873541,0.27547647513889867,1.3225660909981676
92,Schumacher Farm Park,39.48306595365419,0.7295798322168214,0.2597144232311888,1.3479252844423508
65,"College of Charleston Plantation, Hollywood SC",51.58114558472553,0.7025617302440104,0.20714258996035012,1.4454251783882308
66,CawCaw Interpretive Center,52.805203502826004,0.7240956343844456,0.19970478953529802,1.4392308217650427
67,East Carolina University,51.50916326033405,0.7594397743475478,0.21738302243628993,1.382607873526112
68,NC State University,53.86286162478506,0.7568030667737695,0.1988173923577199,1.4151255088855959
69,Forest Meadow (TNCA),75.93037680260505,0.795851073040528,0.09659744319019523,1.4174735809502519
70,Plants of Promise Garden (TNCA),76.23470737802654,0.7949414449741133,0.098452346556621,1.4195788280544082
71,Azalea Repository (TNCA),76.12679761487198,0.7949898629212429,0.09774928844367534,1.4208918838618214
72,Stream Garden (TNCA),76.04782190463104,0.7955933551216394,0.09739654907085177,1.4189475001568561
73,Great Smoky Mountains Institute at Tremont,93.9977994341402,0.7830544338050769,0.177581026827258,1.360236363168444
74,Wild Spirit Education,73.15477707006369,0.8175292160910507,0.10217843151653698,1.3593303311323257
75,"Graham Middle School, Graham, NC",61.07862452218551,0.757717604933758,0.15569951041355098,1.4223721837980623
76,Georgetown,39.91803941657005,0.6746687883952373,0.29208900211393574,1.4532608772039755
108,Piney Knoll Conservation Area,75.69338469911534,0.8031995586939142,0.0968244832730788,1.3613725847982372
109,The Montessori School,55.706093641691346,0.7800673630376918,0.18232791345058838,1.388472601726235
111,Pathfinder Ranch,61.29896216940074,0.8148749153124882,0.158772389646612,1.4721355784625079
112,NC Museum of Life and Science,61.88260330972271,0.7585055205714315,0.15634232383318603,1.3985795233377774
113,BBS 27-041-11,86.62623006447235,0.7485933146705488,0.17419483746893616,1.3161400129649075
114,BBS 27-041-32,90.26499711706067,0.763108909472067,0.17668503460788926,1.3098087048010503
115,BBS 63-022-05,93.54144649829458,0.7850082065561909,0.17481766410230792,1.3166576311965885
116,BBS 63-031-05,84.15522798756078,0.7004183569136944,0.19953188999414861,1.3880651388532659
117,BBS 63-031-17,85.42518778063635,0.6855943300381644,0.21171621783842184,1.3868287599263247
118,BBS 63-906-15,94.34751444876927,0.6733506109340797,0.253720449292405,1.2971535929876994
119,BBS 63-906-27,92.62508965892509,0.6782420889937913,0.24195530808985768,1.311842271971979
120,BBS 63-906-44,92.20695785058243,0.6933495805982247,0.23069210340902932,1.2690024467857781
121,BBS 63-909-09,90.79110746060826,0.7146139510629143,0.2118175681377099,1.3198281498842057
122,BBS 63-909-44,92.64317700472651,0.6945541742445126,0.2314957046139842,1.2964956847727775
123,BBS 63-910-06,87.06900804836255,0.6447646458428967,0.24301823961250285,1.3549820574301294
124,BBS 63-910-28,87.5334277174768,0.649965688685249,0.24126559330081582,1.3618431769009307
125,BBS 63-911-08,92.60668693765118,0.6930291419941362,0.2327200536852701,1.310733440546453
126,BBS 63-911-38,93.18364271104072,0.6834654845417361,0.24210659457066516,1.2983423772439098
127,BBS 82-042-06,89.77659645345555,0.8055502646217656,0.1416822882022132,1.3079464135361514
128,BBS 82-042-19,87.92902508572945,0.7145488568567321,0.2019225534496302,1.3236356158758353
129,BBS 82-042-40,88.77887897845002,0.7100224187636297,0.20824496401345768,1.3326776033696823
130,BBS 82-902-43,95.15066191867687,0.5536510950029342,0.3273476415964578,1.2253589070306348
131,BBS 82-903-39,97.8703889145282,0.6883932027376208,0.3050821434054967,1.2340511740293172
132,BBS 82-903-44,97.92431880839666,0.6769531611118395,0.31883095317170373,1.2338768004341834
133,BBS 88-900-09,90.19251123517616,0.7834617474174741,0.1606666299290702,1.3015098116615456
134,BBS 88-900-29,90.84234993431112,0.7503713551305015,0.18710061787117915,1.2794941555769446
135,BBS 88-902-23,91.02529924105652,0.7974345635427869,0.15323085818917748,1.3023522894763255
136,BBS 88-902-36,90.44161238036168,0.8003194241723335,0.14923098652275077,1.3138143234441781
137,BBS 88-905-17,90.42246049315963,0.7905943547534117,0.15635426493936813,1.2876200562900295
138,BBS 88-905-38,91.21898160699529,0.7560233790371741,0.1833825069001618,1.2671627184470433
139,BBS 88-907-21,90.53682061145841,0.8205393313930099,0.13387859924351334,1.3114950316439398
140,BBS 88-907-45,91.74023591618165,0.8174093551963292,0.14071067319180974,1.3305107848886881
141,BBS 88-920-25,90.11929277625298,0.7666864207192718,0.17211873146835116,1.3111339774462956
142,BBS 88-920-36,90.68407139290193,0.8196613967795754,0.1341292474261685,1.3118550431583442
143,BBS 88-921-12,93.23558999314264,0.8746621211968155,0.09888250226125521,1.3071383252283464
144,BBS 88-921-30,93.50216950920287,0.8516603061132509,0.11935478177999753,1.333183755999182
145,BBS 88-922-17,92.91683476456689,0.7839550547060385,0.17073005476822314,1.3310609980325578
146,BBS 88-922-42,89.85269169654029,0.86118053343179235,0.09667804775976196,1.3700310382383665
147,BBS 88-923-05,78.65468172692087,0.7718355237540405,0.13190312309028338,1.385464589435578
148,BBS 88-923-46,91.50592354078424,0.8141033559038853,0.14263818373407414,1.3549519964394825
149,Chattahoochee Nature Center,32.86616684876113,0.5886955046832246,0.3186466951913443,1.4998834435048178
150,Dunwoody Nature Center,32.05003836854069,0.5940407747904378,0.32671065635718854,1.497438668240943
151,Blue Heron Nature Preserve,32.82906407436316,0.6025153669045398,0.31812192394532723,1.4943112238501228
154,NC Aquarium at Fort Fisher,52.10181818181818,0.790094776968509,0.19508670520231214,1.3926467876119641
152,Austin Nature & Science Center,55.29302630142966,0.7548179089517346,0.19519258417427737,1.4438692957895898
153,Blackstone River State Park,59.245318209177924,0.7447332304276696,0.17000599420984835,1.4083046945162543
158,Columbus Botanical Garden,63.55555178210593,0.7825135128896465,0.14657459010460794,1.3963010108131222
159,H.J. Andrews Experimental Forest,94.01716693734403,0.710729275437853,0.23020108203925624,1.3381255377844983
160,Discovery Center at Murfree Spring,62.16196921671093,0.8111654902818748,0.1530463073108509,1.373587016143909
190,Cathy Lawn,55.75023235000517,0.7883960916739762,0.1778415326518091,1.3849071715967387
162,Riverbend Park,50.4935084655683,0.6579295096214759,0.2138000867929987,1.486575730307398
163,Caledon State Park,67.83014264621077,0.7691241416531849,0.1282388480707472,1.43635222313696
164,Backyard,42.80557360479388,0.7474285377429121,0.24543071433772665,1.4297561705247768
165,Litzsinger Road Ecology Center Woodland Site B,42.83569283569283,0.7474578026300418,0.24564629529475393,1.4294147667606074
166,Oregon Ridge Nature Center,63.16950947905916,0.7474097852404691,0.14759544687108545,1.426889162767152
168,Cuyamaca Outdoor School,56.08861612154779,0.7948569025242606,0.20132125330313325,1.4237705234584843
167,Seven Islands State Birding Park,69.47173961922472,0.7731131019329808,0.12154209792084214,1.373851451800852
169,Fernbank Museum,29.40125717903496,0.6217189452114948,0.3316104554077541,1.4457779931015202
170,Litzsinger Road Ecology Center Woodland Site A,44.47824961160021,0.7554232571839679,0.23715208666427381,1.4313236304378696
