siteID,Name,area_mn,shape_mn,contig_mn,enn_mn
84,Tnca,10.2,1.3012072912494335,0.39443969299575804,60
85,Cape Cod Cooperative Extension Field Office,1.464,1.4650024919488727,0.2433591741265296,80.71154852918049
86,Tuckahoe State Park,4.2749999999999995,1.2671955181735595,0.37594440338342777,69.35240796333873
55,Hemlock Bluffs,2.8,1.5224308844729464,0.4658312056794419,64.9071198499986
105,Wellesley College,1.656,1.4084259164528734,0.3198770220338848,72.23938997881305
104,The Children's Museum,0.44999999999999996,1.5555555555555556,0.3,NA
103,TMS,2.5875,1.801150111882277,0.47737451737451736,135.79912177625653
102,Bolton Flats WMA,3.6899999999999995,1.5893664017895661,0.4206457925636008,80.23435436459297
101,Mass Audubon's Boston Nature Center,1.0309090909090908,1.4294853796109037,0.33925593123454084,93.60675139426336
99,Currituck Banks Reserve,7.38,1.875,0.7723577235772358,NA
98,South Shore Natural Science Center,2.727692307692308,1.8065976390635325,0.33192373269965586,63.546071670566675
97,Museum of American Bird Art,4.038749999999999,1.434664007303326,0.3683531746031746,74.59845835122064
96,Mass Audubon's Broadmoor Wildlife Sanctuary,3.8609999999999998,1.791367491534145,0.5091746487785739,68.80493008474119
93,Walker Nature Center,2.62125,1.4727619240399563,0.2987729876701086,63.94978044406413
80,Duke School,8.43,1.9383982939232034,0.5369276819716583,65.8113883008419
81,Roxbury Park,2.6614285714285715,1.8724449401580747,0.4230260902810737,69.8595560560533
82,Mataniuck State Park,13.32,1.681493974210323,0.41122396971020825,67.08203932499369
83,Environmental Sciences Magnet School,0.15,1.0392156862745099,0.1111111111111111,166.7869157073328
87,Bio group 30-31,2.142,1.6960966447536925,0.40594502516453734,138.44676733225324
88,Zoo Knoxville,1.1828571428571428,1.500575749930457,0.30329670329670333,61.01171990357053
89,Ijams Nature Center,14.97,1.9733573847446755,0.6224473633596941,90
91,The New York Botanical Garden,3.2039999999999997,1.323890372193075,0.3359408939014202,60
90,Pritchard Park (Chapel Hill Public Library),1.2214285714285713,1.438746842966752,0.2529456430666108,69.96959109106827
78,NC Botanical Garden,1.6673684210526314,1.3898786750673184,0.28819091102000893,61.86369455920887
77,Prairie Ridge Ecostation,1.2825,1.4362745098039216,0.42291666666666666,94.94534264693618
40,Red Top Mountain State Park,15.0525,1.9753334169064445,0.5868206587846057,60
46,Fresh Pond Reservation,0.864,1.2667020713159016,0.32311212814645307,166.46613304323375
47,Calvin College Ecosystem Preserve,15.75,1.964735516372796,0.8352380952380952,NA
49,Beus Pond,0.8999999999999999,2.0526315789473686,0.31666666666666665,NA
50,Linda Loring Nature Foundation,1.2899999999999998,1.3719503473323507,0.36342592592592593,121.281788551495
51,Acadia NP - Sundew,6.345,1.883870657062481,0.42487201623652004,121.48529270389177
52,Acadia NP - Alder,30.509999999999998,2.506006311717398,0.6207085828343313,94.86832980505137
53,Crawford Park District,5.436,1.5166584982693025,0.474280102923319,115.31726674375732
54,Kalamazoo Nature Center,57.87,3.7253613666228644,0.8408501814411612,NA
56,Stage Nature Center,2.455714285714286,1.4332521220276322,0.3680000455466739,73.19008813055815
57,Piedmont Wildlife Center,1.6724999999999999,1.3270124399413155,0.36313782195268046,64.67620398166937
59,Jordan Lake SRA,13.302,1.4934685233875653,0.7824272846720068,60
60,UNC Chapel Hill Campus,0.18,1.0772058823529411,0.11458333333333334,282.8047383118907
61,Pfeiffer University,3.609,1.382636224156875,0.3126926523297491,74.3576734888888
63,Cradle Heritage Site,34.47,1.7803353899699412,0.8892034805890228,60
65,"College of Charleston Plantation, Hollywood SC",8.7525,1.8378990786727845,0.672204715219421,66.21320343559643
66,CawCaw Interpretive Center,3.9419999999999997,1.8246695476321746,0.4550330457307201,158.91999303008532
68,NC State University,0.09,1,0,NA
69,Forest Meadow (TNCA),8.924999999999999,1.707577014178712,0.4365242705552004,70.6155281280883
70,Plants of Promise Garden (TNCA),7.154999999999999,1.567856452105211,0.48694420915398184,60
71,Azalea Repository (TNCA),16.74,1.5008294433940357,0.6762810677554105,61.77050983124842
72,Stream Garden (TNCA),10.98,2.047173006906154,0.5793922916425098,60
73,Great Smoky Mountains Institute at Tremont,36.224999999999994,1.573948240034901,0.908585382486261,60
74,Wild Spirit Education,6.354,1.5148523257691946,0.47096326496993657,62.83281572999748
75,"Graham Middle School, Graham, NC",0.4725,1.3546380090497738,0.25983796296296297,247.648166163002
76,Georgetown,3.1319999999999997,1.4516926984140903,0.5830865041391358,67.41640786499873
108,Piney Knoll Conservation Area,11.0925,1.6173341677096371,0.3620387214137214,60
109,The Montessori School,2.565,1.8088031731067669,0.4739717395967396,135.79912177625653
111,Pathfinder Ranch,7.0649999999999995,1.7397557458216728,0.7086555321293693,141.07377520931496
112,NC Museum of Life and Science,4.9319999999999995,1.8241501728045828,0.511700194966324,67.08203932499369
113,BBS 27-041-11,37.08,1.39179260679379,0.9223077285690715,60
114,BBS 27-041-32,36.18,1.4325039006019267,0.9174338973003993,60
115,BBS 63-022-05,36.045,1.6029391660970609,0.9008401412454738,60
116,BBS 63-031-05,34.785,1.8328933124503357,0.8979095151555944,60
117,BBS 63-031-17,16.83,1.61764922370923,0.7970380857206307,60
118,BBS 63-906-15,13.572,1.440248550453563,0.5564765142300407,60
119,BBS 63-906-27,36.17999999999999,1.533749150782385,0.9116061759336613,60
120,BBS 63-906-44,36.675,1.4261253749519958,0.9187940505804311,60
121,BBS 63-909-09,36.629999999999995,1.5010506525105065,0.9156198616887514,60
122,BBS 63-909-44,36.224999999999994,1.6093987071240652,0.9100478355593444,60
123,BBS 63-910-06,34.74,1.9362109744560074,0.8756933694530444,60
124,BBS 63-910-28,23.73,1.4269591916673767,0.6594877861958607,60
125,BBS 63-911-08,33.525,2.333985569279687,0.862420531139036,60
126,BBS 63-911-38,23.52,1.5963020554448943,0.8451493333922274,60
127,BBS 82-042-06,37.035,1.3727068412287946,0.9227379238976579,60
128,BBS 82-042-19,24.33,1.409749601968447,0.8301963469193662,60
129,BBS 82-042-40,22.59,1.655019452049155,0.6862338990176968,60
130,BBS 82-902-43,37.08,1.3786252138421542,0.9231504882871949,60
133,BBS 88-900-09,37.305,1.3638335077380623,0.9220936545987255,60
134,BBS 88-900-29,70.02,2.706093189964158,0.8924592973436161,NA
135,BBS 88-902-23,22.44,2.086150469235183,0.7336021193935321,60
136,BBS 88-902-36,35.864999999999995,1.432555518125988,0.9178182987899737,60
137,BBS 88-905-17,36.989999999999995,1.366639492863835,0.923311756058235,60
138,BBS 88-905-38,36.989999999999995,1.4248346026686622,0.9167456545462287,60
139,BBS 88-907-21,18.27,1.2512048873622048,0.5539155583829025,60
140,BBS 88-907-45,36.224999999999994,1.565844933725251,0.9077652012475181,60
141,BBS 88-920-25,24.029999999999998,1.541211840231973,0.7857844537848875,60
142,BBS 88-920-36,37.125,1.3533037619700425,0.9256756756756757,60
143,BBS 88-921-12,37.035,1.34527644225854,0.9245450122241523,60
144,BBS 88-921-30,36.855000000000004,1.4605945191808303,0.9198912198912199,60
145,BBS 88-922-17,23.61,1.6165572198277616,0.8779119560691722,60
